record_id,redcap_event_name,type_of_event,constitutional_event,constitutional_event_other,state,state_other,year,language,language_other,translation,constitution_complete,coder_name,coder_name_other,codeable,type_coder,peak_identified,court_name,process_type,flowchart,flowchart_conf,actors,rectangles,diamonds,event_notes,did_you_translate,translated_text,translator_name,other_tranlsator_name,process_complete,flowchart_change,which_year_compared,describe_change,significant_change,type_of_change,significance_justification,changes_is_this_a_new_constitution,changes_is_this_a_new_institution,new_institution_explanation,judges_selected_individually_or_slate,describe_selected_individually_or_slate,number_nominators,number_selectors,complication,legislature_involved,changes_notes,changes_over_time_complete
Cuba_1952,appointment_1_arm_1,,,,,,,,,,,22,,1,1,1,"Supreme Tribunal",1,[document],60,2,2,0,"I am only confident in this interpretation because I do not fully understand the wording of the article, the electoral college, and the components of the electoral college. I believe the overall process I describe is correct, but I'm surprised I couldn't find anything else in the Constitution describing an electoral college.",1,"Article 155, page 60: The Magistrates of the Supreme Tribunal will be named by the President of the Republic from a shortlist of three candidates proposed by an electoral college of 9 members. They will be designated: four by the plenary of the Supreme Tribunal, three by the President of the Republic, and two by the Faculty of the Right from the University of Havana...The College forms for each designation.",9,"Brandon Sibilia",1,,,,,,,,,,,,,,,,,
Cuba_1952,removal_1_arm_1,,,,,,,,,,,22,,5,1,3,,2,[document],20,1,2,0,"I am extremely uncertain in this interpretation because I cannot fully understand the language, am not sure to whom this process applies, and it all appears extremely vague. I am also not entirely sure if most of the process is left to law.",1,"Article 175, page 67: The judicial employees are immovable. By virtue of this, they cannot be suspended nor separated without reason of crime or other grave cause properly accredited and always with a hearing of accusation. When a Magistrate was processed for a criminal cause, he will be suspended immediately  in the exercise of his functions.     Article 177, page 67: The law will establish the grounds of correction, movement, and separation. It fixes the maximum age for belonging to the Judicial Branch as 75 years, which will be fulfilled by the Chamber of Special Government of the Supreme Tribunal and will proceed to the process of forced retirement of the employee.",9,"Brandon Sibilia",1,,,,,,,,,,,,,,,,,
Cuba_1952,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1940,,,,,,,,,,,,,,,1
Cuba_1959,general_informatio_arm_1,1,[document],,48,,1959,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba_1959,appointment_1_arm_1,,,,,,,,,,,13,,1,1,1,"The Supreme Court of Justice",1,[document],80,5,5,1,,,,,,1,,,,,,,,,,,,,,,,,
Cuba_1959,removal_1_arm_1,,,,,,,,,,,13,,1,1,1,"The Supreme Court",2,[document],80,7,7,2,,,,,,1,,,,,,,,,,,,,,,,,
Cuba_1959,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1952,,,,,,,,,,,,,,,1
Cuba_1960,general_informatio_arm_1,2,[document],,48,,1960,4,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba_1960,appointment_1_arm_1,,,,,,,,,,,22,,1,1,1,"Supreme Tribunal of Justice",1,[document],80,2,2,0,"I am not absolutely confident because I have no idea what assistance from the Council of Ministers means.",1,"Article 6 (modifying Article 158), page 22: ...Magistrates of the Supreme Tribunal will be appointed by the President of the Republic, with assistance from the Council of Ministers.",9,"Brandon Sibilia",2,,,,,,,,,,,,,,,,,
Cuba_1960,appointment_2_arm_1,,,,,,,,,,,20,,1,1,1,"Supreme Court of Justice",1,[document],40,2,1,1," Article 158 is restated, but it didn't change anything from the process in 1959. Also this is the only article referring to the Supreme Court of Justice in this amendment, so the rest of the process is not here, though it was not changed from 1959, so this is a simple flowchart of what is only shown in this amendment.         ",1,"Article 158: the president, the presidents of the chambers, the magistrates of the Supreme Court of Justice and the Presidents of the Audience will be appointed by the President of the Republic, with assistance of the Council of Ministers.  ",2,,1,,,,,,,,,,,,,,,,,
Cuba_1960,removal_1_arm_1,,,,,,,,,,,22,,1,1,3,,2,[document],20,4,4,0,"I apologize for the lack of clarity in my flowchart, but I honestly have no idea how the removal process works. There are various articles implying different things. Everything is very vague.",1,"Article 7 (modifying Article 159), page 22: The suspensions and separations will be made by the Chamber of Government of the Supreme Tribunal...with the exception of the transfers and exchanges of  Magistrates of the Supreme Tribunal, which will be made by the President of the Republic assisted  from the Council of Ministers, by proposal of the Chamber of Government.    Article 9 (modifying Article 186), page 23: The body of the Supreme Tribunal of Justice will know the penal  responsibility and the motives of separation in what can incur the Magistrates of the Supreme Tribunal.    Article 11, page 24: The immovability of the employees of the Judicial Branch will be suspended for a  period of 45 days which is counted from the effective date of this law. Within the expressed period, the President of the Republic, assisted by the Council of  Ministers, can freely separate from their offices the expressed employees.",9,"Brandon Sibilia",2,,,,,,,,,,,,,,,,,
Cuba_1960,removal_2_arm_1,,,,,,,,,,,20,,1,1,1,"Supreme Court of Justice",2,[document],20,3,2,0,"I'm not sure if article 7, replacing article 159 is relevant. I don't think the process changed from 1959, except that for 45 days the president can remove judges at will with the assistance of the council of ministers. (article 10)      ",1,"Article 7 replacing article 159:  The appointments, promotions, transfers, exchanges, suspensions, corrections, licenses and separations will be done by the Chamber of Government of the Supreme Court of Justice      article 11:  For 45 days after the validity of this present Law, the immovability of the judges of the Judicial power is suspended. Within this said time, the President of the Republic, assisted by the Council of Ministers, may freely separate from their offices, the aforementioned judges and reassign to the seats of the Supreme Court of Justice, those who were not separated from this court. ",2,,1,,,,,,,,,,,,,,,,,
Cuba_1960,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1959,"from three actors nominate an electoral college, then the electoral college nominates, president appoints and council of ministers approves to the council of ministers assists president and then president appoints magistrates",1,3,"from five actors to two ",2,1,"from supreme court to supreme tribunal",4,,10,1,2,3,"Council of ministers provides assistance...not sure if council of ministers if legislative or not",1
Cuba_1962,general_informatio_arm_1,2,[document],,48,,1962,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba_1962,appointment_1_arm_1,,,,,,,,,,,13,,1,1,1,"The Supreme Court",1,[document],80,2,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Cuba_1962,removal_1_arm_1,,,,,,,,,,,13,,1,1,1,"The Supreme Court",2,[document],40,1,1,1,"Unclear who tries judges.    Art 178: 'Judicial and public prosecution officials...are non-removable. By virtue thereof, they cannot be suspended or removed except for crime or other serious cause duly established, and always after hearing the accused...whenever a judge, magistrate...is prosecuted in a criminal action, he shall be immediately suspended'        ",,,,,1,,,,,,,,,,,,,,,,,
Cuba_1962,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1960,"from council of minsters assists and president appoints to president appoints and council of minsters approves",1,4,"seems to shift power from president to the council of ministers (even though actors are the same)",1,1,"1960 the peak court was called the supreme tribunal of justice, but only for that year or two, switches back to supreme court in 1962",4,,1,1,2,2,,1
Cuba_1976,general_informatio_arm_1,1,[document],,48,,1976,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba_1976,appointment_1_arm_1,,,,,,,,,,,13,,5,1,1,"The People's Supreme Tribunal",1,[document],60,1,0,1,"Article 121: 'The law regulates the organization of the tribunals; their faculties and the form of exercising them; the requirements that judges must meet; the form of the election; the time of duration in their respective positions' and the procedure for  [their] removal'",,,,,1,,,,,,,,,,,,,,,,,
Cuba_1976,removal_1_arm_1,,,,,,,,,,,13,,5,1,1,"The People's Supreme Tribunal",2,[document],60,1,0,1,"Article 121: 'The law regulates the organization of the tribunals; their faculties and the form of exercising them; the requirements that judges must meet; the form of the election; the time of duration in their respective positions' and the procedure for  [their] removal    Article 129: 'The faculty of removing judges corresponds to the organ which elected them'",,,,,1,,,,,,,,,,,,,,,,,
Cuba_1976,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1962,"from president appoints and council approves to the national assembly elects",1,5,"from appoint/approve to legislative elction",1,1,"changed from supreme court to people's supreme tribunal again",4,,10,1,1,1,,1
Cuba_1978,general_informatio_arm_1,2,[document],,48,,1978,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba_1978,appointment_1_arm_1,,,,,,,,,,,13,,5,1,1,"The People'sSupreme Court",1,[document],60,1,0,1,"'Article 121. The function of administering justice flows from the people and is carried out on their behalf by the People's Supreme Court and the other tribunals which are set up by law. The jurisdiction and competence of the courts on their different levels will be adjusted to the political-administrative division of the country and the needs of the judicial process. The law regulates the organization of the courts; the authority and the form of exercising it; the standards that judges must meet; the manner in which they must be elected; the period of time they are to serve in their respective positions, and the method for recalling them'  ",,,,,1,,,,,,,,,,,,,,,,,
Cuba_1978,removal_1_arm_1,,,,,,,,,,,13,,5,1,1,"The People's Supreme CourtArticle 129. A judge can only be recalled by the organ which elected him.",2,[document],60,1,0,1,"Article 129. A judge can only be recalled by the organ which elected him.    'Article 121. The function of administering justice flows from the people and is carried out on their behalf by the People's Supreme Court and the other tribunals which are set up by law. The jurisdiction and competence of the courts on their different levels will be adjusted to the political-administrative division of the country and the needs of the judicial process. The law regulates the organization of the courts; the authority and the form of exercising it; the standards that judges must meet; the manner in which they must be elected; the period of time they are to serve in their respective positions, and the method for recalling them'",,,,,1,,,,,,,,,,,,,,,,,
Cuba_1978,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1976,,,,,,,,,,10,1,1,1,,1
Cuba_1992,general_informatio_arm_1,2,[document],,48,,1992,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba_1992,appointment_1_arm_1,,,,,,,,,,,13,,5,1,1,"The People's Supreme Court",,[document],60,1,0,1,"Article 120. The function of administering justice springs from the  people and is carried out on its behalf by the People's Supreme  Court and the other courts which the law establishes. The law establishes the main objectives of judicial activity and  regulates the organization of the courts; the extension of their  jurisdiction and competence; their authority and the form of  exercising it; the standards that judges must meet, the manner in  which they must be elected and the causes and methods for  recalling them or for the cessation of their functions. ",,,,,1,,,,,,,,,,,,,,,,,
Cuba_1992,appointment_2_arm_1,,,,,,,,,,,20,,1,1,1,"People's Supreme Court",1,[document],60,1,1,0,,,,,,2,,,,,,,,,,,,,,,,,
Cuba_1992,removal_1_arm_1,,,,,,,,,,,13,,5,1,1,"The People's Supreme Court",2,[document],60,1,0,1,"Article 126. Judges can only be recalled by the body which elected  them.         Article 120. The function of administering justice springs from the  people and is carried out on its behalf by the People's Supreme  Court and the other courts which the law establishes. The law establishes the main objectives of judicial activity and  regulates the organization of the courts; the extension of their  jurisdiction and competence; their authority and the form of  exercising it; the standards that judges must meet, the manner in  which they must be elected and the causes and methods for  recalling them or for the cessation of their functions. ",,,,,1,,,,,,,,,,,,,,,,,
Cuba_1992,removal_2_arm_1,,,,,,,,,,,20,,1,1,1,"People's Supreme Court",2,[document],60,1,1,0,,,,,,2,,,,,,,,,,,,,,,,,
Cuba_1992,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1978,,,,,,,,,,,,,,,1
Cuba_2002,general_informatio_arm_1,2,[document],,48,,2002,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba_2002,appointment_1_arm_1,,,,,,,,,,,13,,5,1,1,"The People's Supreme Tribunal",1,[document],60,1,0,1,"ARTICLE 120  The function of imparting justice emanates from the people, and is exercised in their  name by the People's Supreme Tribunal and the other Tribunals that the law institutes.  The law establishes the principal objectives of judicial activity, and regulates the  organization of the tribunals, the extent of their jurisdiction and authority, their powers  and the means of exercising them, the requirements to be met by judges, the method for  their selection, and the causes and procedures for their recall or dismissal from the  exercise of their functions.",,,,,1,,,,,,,,,,,,,,,,,
Cuba_2002,removal_1_arm_1,,,,,,,,,,,13,,5,1,1,"The People's Supreme Tribunal",2,[document],60,1,0,1,"ARTICLE 120  The function of imparting justice emanates from the people, and is exercised in their  name by the People's Supreme Tribunal and the other Tribunals that the law institutes.  The law establishes the principal objectives of judicial activity, and regulates the  organization of the tribunals, the extent of their jurisdiction and authority, their powers  and the means of exercising them, the requirements to be met by judges, the method for  their selection, and the causes and procedures for their recall or dismissal from the  exercise of their functions.      ARTICLE 126  The power to recall judges is incumbent on the organ that elects them.",,,,,1,,,,,,,,,,,,,,,,,
Cuba_2002,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1992,,,,,,,,,,,,,,,1
"Cyprus 1960",general_informatio_arm_1,1,[document],,50,,1960,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cyprus 1960",appointment_1_arm_1,,,,,,,,,,,6,,1,1,1,"Supreme Constitutional Court",1,[document],60,5,1,1,,,,,,1,,,,,,,,,,,,,,,,,
"Cyprus 1960",removal_1_arm_1,,,,,,,,,,,6,,1,1,1,"Supreme Constitutional Court",2,[document],60,3,1,1,,,,,,1,,,,,,,,,,,,,,,,,
"Cyprus 1960",appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,4,,1,1,2,2,,1
"Cyprus 1989",general_informatio_arm_1,2,[document],,50,,1989,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cyprus 1989",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,"Irrelevant amendment  ",,,,,2,,,,,,,,,,,,,,,,,
"Cyprus 1989",appointment_2_arm_1,,,,,,,,,,,20,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"Cyprus 1989",removal_1_arm_1,,,,,,,,,,,6,,3,,,,,,,,,,"Irrelevant amendment  ",,,,,2,,,,,,,,,,,,,,,,,
"Cyprus 1989",removal_2_arm_1,,,,,,,,,,,20,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"Cyprus 1996",general_informatio_arm_1,2,[document],,50,,1996,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cyprus 1996",appointment_1_arm_1,,,,,,,,,,,6,,1,1,1,"Supreme Constitutional Court",1,[document],60,5,1,1,,,,,,1,,,,,,,,,,,,,,,,,
"Cyprus 1996",removal_1_arm_1,,,,,,,,,,,6,,1,1,1,"Supreme Constitutional Court",2,[document],60,3,1,1,,,,,,1,,,,,,,,,,,,,,,,,
"Cyprus 1996",appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1960,,,,,,,,,,,,,,,1
"Cyprus 1996a",general_informatio_arm_1,2,[document],,50,,1996,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cyprus 1996a",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"Cyprus 1996a",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"Cyprus 2002",general_informatio_arm_1,2,[document],,50,,2002,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cyprus 2002",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,"Irrelevant amendment  ",,,,,1,,,,,,,,,,,,,,,,,
"Cyprus 2002",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,"Irrelevant amendment  ",,,,,1,,,,,,,,,,,,,,,,,
"Cyprus 2006",general_informatio_arm_1,2,[document],,50,,2006,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cyprus 2006",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,"Irrelevant amendment  ",,,,,1,,,,,,,,,,,,,,,,,
"Cyprus 2006",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,"Irrelevant amendment  ",,,,,1,,,,,,,,,,,,,,,,,
"Cyprus 2010",general_informatio_arm_1,2,[document],,50,,2010,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cyprus 2010",appointment_1_arm_1,,,,,,,,,,,6,,1,1,1,"Supreme Constitutional Court",1,[document],60,5,1,1,,,,,,1,,,,,,,,,,,,,,,,,
"Cyprus 2010",appointment_2_arm_1,,,,,,,,,,,20,,1,1,1,"Supreme Constitutional Court",1,[document],40,2,1,0,"I was not sure how to put this step in the flowchart: 'If the President and Vice President do not agree on the appointment when there is a vacancy solely of the Greek or Turkish judge within a week, then the decision of President or Vice President that belongs to that community shall prevail. '     The court consists of 3 judges. Article 133      Nancy Reconciliation note Summer 2016: added that there are three judges on the court and reserved seat for ethnicity to the flowchart. ",,,,,2,,,,,,,,,,,,,,,,,
"Cyprus 2010",removal_1_arm_1,,,,,,,,,,,6,,1,1,1,"Supreme Constitutional Court",2,[document],60,3,1,1,"nancy reconciliation note: changed the shape from diamond to rectangle. ",,,,,2,,,,,,,,,,,,,,,,,
"Cyprus 2010",removal_2_arm_1,,,,,,,,,,,20,,1,1,1,"Supreme Constitutional Court",2,[document],40,3,1,1,"Not sure if the judge presenting his case and the court voting should be two steps or just one",,,,,1,,,,,,,,,,,,,,,,,
"Cyprus 2010",appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1996,,,,,,,,,,,,,,,1
"Cyprus 2013",general_informatio_arm_1,2,[document],,50,,2013,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cyprus 2013",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,"Irrelevant amendment  ",,,,,1,,,,,,,,,,,,,,,,,
"Cyprus 2013",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,"Irrelevant amendment  ",,,,,1,,,,,,,,,,,,,,,,,
"Czechoslovakia 1918",general_informatio_arm_1,3,[document],,52,,1918,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czechoslovakia 1918",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"Czechoslovakia 1918",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"Czechoslovakia 1919",general_informatio_arm_1,2,[document],,52,,1919,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czechoslovakia 1919",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"Czechoslovakia 1919",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"Czechoslovakia 1920",general_informatio_arm_1,1,[document],,52,,1920,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czechoslovakia 1920",appointment_1_arm_1,,,,,,,,,,,6,,1,1,2,,1,[document],60,2,1,1,,,,,,1,,,,,,,,,,,,,,,,,
"Czechoslovakia 1920",removal_1_arm_1,,,,,,,,,,,6,,4,1,1,"The Supreme Court of Justice",2,,,,,,"Art. 99. (1) Judges shall be appointed permanently; they may be transferred, dismissed or pensioned against their will, only if a new juridical organization be set up for a time specified by law or on the grounds of lawful disciplinary proceedings ; they may be also pensioned after a valid finding when they have attained the age stated by law. Details shall be determined by a special law which shall also define the conditions under which judges may be suspended.",,,,,1,,,,,,,,,,,,,,,,,
"Czechoslovakia 1920",appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,4,,1,1,,3,"Not sure if government means ruling party/coalition or not",1
"Czechoslovakia 1926",general_informatio_arm_1,2,[document],,52,,1926,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czechoslovakia 1926",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,"Irrelevant amendment  ",,,,,1,,,,,,,,,,,,,,,,,
"Czechoslovakia 1926",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,"Irrelevant amendment  ",,,,,1,,,,,,,,,,,,,,,,,
"Czechoslovakia 1935",general_informatio_arm_1,2,[document],,52,,1935,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czechoslovakia 1935",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,"Irrelevant amendment  ",,,,,1,,,,,,,,,,,,,,,,,
"Czechoslovakia 1935",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,"Irrelevant amendment  ",,,,,1,,,,,,,,,,,,,,,,,
"Czechoslovakia 1948",general_informatio_arm_1,1,[document],,52,,1948,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czechoslovakia 1948",appointment_1_arm_1,,,,,,,,,,,6,,1,1,2,,1,[document],60,3,2,1,"The number of actors in the Board of Commissioners is unclear. I counted the Board as one institutional actor.",,,,,1,,,,,,,,,,,,,,,,,
"Czechoslovakia 1948",removal_1_arm_1,,,,,,,,,,,6,,4,1,1,"The Supreme Court ",2,,,,,,"Section 141(2)",,,,,1,,,,,,,,,,,,,,,,,
